date,mag,depth,prov,kmeans,kmedoids
Dec,3.0,48.0,Nusa Tenggara Barat,0,0.0
Dec,3.3,10.0,Papua,2,1.0
Dec,3.6,46.0,Sulawesi Utara,0,0.0
Dec,3.0,10.0,Maluku Utara,2,4.0
Dec,3.0,10.0,Sulawesi Selatan,2,4.0
Dec,3.5,127.0,Maluku,0,0.0
Dec,2.9,23.0,Sulawesi Utara,0,3.0
Dec,4.7,187.0,Maluku,0,0.0
Dec,5.2,10.0,Papua,1,2.0
Dec,5.2,10.0,Papua,1,2.0
Dec,3.2,10.0,Sulawesi Utara,2,4.0
Dec,3.5,41.0,Sulawesi Utara,0,0.0
Dec,3.5,15.0,Maluku,2,4.0
Dec,4.9,10.0,Sulawesi Utara,1,2.0
Dec,3.1,12.0,Nusa Tenggara Barat,2,4.0
Dec,3.6,10.0,Sulawesi Tengah,1,1.0
Dec,3.7,10.0,Sulawesi Tengah,1,1.0
Dec,3.4,10.0,Sulawesi Tengah,2,1.0
Dec,3.8,10.0,Sulawesi Tengah,1,1.0
Dec,4.6,115.0,Maluku,0,0.0
Dec,2.8,140.0,Gorontalo,0,0.0
Dec,4.6,15.0,Maluku,2,4.0
Dec,4.4,10.0,Sulawesi Tengah,1,2.0
Dec,2.4,11.0,Aceh,2,4.0
Dec,3.0,10.0,Maluku Utara,2,4.0
Dec,3.0,14.0,Nusa Tenggara Barat,2,4.0
Dec,3.0,15.0,Nusa Tenggara Barat,2,3.0
Dec,1.8,10.0,Jawa Barat,2,3.0
Dec,2.2,10.0,Jawa Barat,2,4.0
Dec,3.9,11.0,Nusa Tenggara Barat,1,1.0
Dec,2.7,22.0,Aceh,0,3.0
Dec,2.9,10.0,Sumatera Barat,2,4.0
Dec,3.3,40.0,Sumatera Barat,0,0.0
Dec,3.4,10.0,Jawa Timur,2,1.0
Dec,3.0,63.0,Maluku Utara,0,0.0
Dec,1.9,24.0,Jawa Tengah,0,0.0
Dec,1.8,17.0,Jawa Tengah,0,3.0
Dec,4.7,10.0,Sulawesi Utara,1,2.0
Dec,3.5,10.0,Aceh,1,1.0
Dec,3.6,14.0,Maluku Utara,2,4.0
Dec,1.7,35.0,Sulawesi Selatan,0,0.0
Dec,5.4,19.0,Sumatera Barat,2,4.0
Dec,5.4,19.0,Sumatera Barat,2,4.0
Dec,3.2,10.0,Aceh,2,4.0
Dec,4.2,141.0,Maluku,0,0.0
Dec,3.2,17.0,Sulawesi Tengah,2,3.0
Dec,3.6,24.0,Sulawesi Utara,0,3.0
Dec,3.3,30.0,Sumatera Barat,0,3.0
Dec,2.3,10.0,Jawa Barat,2,4.0
Dec,2.0,19.0,Jawa Tengah,0,3.0
Dec,4.1,10.0,Maluku Utara,1,1.0
Dec,3.6,178.0,Nusa Tenggara Barat,0,0.0
Dec,4.6,58.0,Sulawesi Utara,0,0.0
Dec,3.3,10.0,Bengkulu,2,1.0
Dec,3.4,10.0,Papua,2,1.0
Dec,4.1,10.0,Jawa Tengah,1,1.0
Dec,3.4,10.0,Bali,2,1.0
Dec,3.7,11.0,Bali,2,1.0
Dec,3.4,77.0,Sulawesi Utara,0,0.0
Dec,3.4,139.0,Gorontalo,0,0.0
Dec,3.0,13.0,Jawa Barat,2,4.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,5.0,10.0,Sulawesi Utara,1,2.0
Dec,4.9,10.0,Sulawesi Utara,1,2.0
Dec,4.3,13.0,Jawa Tengah,2,1.0
Dec,3.7,10.0,Sulawesi Utara,1,1.0
Dec,3.1,10.0,Papua,2,4.0
Dec,2.9,10.0,Nusa Tenggara Barat,2,4.0
Dec,3.6,13.0,Bengkulu,2,4.0
Dec,2.9,10.0,Sumatera Barat,2,4.0
Dec,3.1,77.0,Nusa Tenggara Barat,0,0.0
Dec,2.0,10.0,Jawa Barat,2,3.0
Dec,2.0,16.0,Sulawesi Barat,0,3.0
Dec,2.7,13.0,Maluku Utara,2,3.0
Dec,2.2,70.0,Gorontalo,0,0.0
Dec,2.1,76.0,Sumatera Barat,0,0.0
Dec,2.2,18.0,Nusa Tenggara Barat,0,3.0
Dec,2.6,18.0,Bali,0,3.0
Dec,3.1,10.0,Papua,2,4.0
Dec,3.0,14.0,Maluku Utara,2,4.0
Dec,4.2,11.0,Maluku Utara,1,1.0
Dec,5.4,178.0,Maluku,0,0.0
Dec,4.7,10.0,Sulawesi Utara,1,2.0
Dec,4.6,10.0,Sulawesi Utara,1,2.0
Dec,3.5,10.0,Bengkulu,1,1.0
Dec,5.2,166.0,Maluku,0,0.0
Dec,5.2,166.0,Maluku,0,0.0
Dec,2.0,16.0,Jawa Tengah,0,3.0
Dec,3.5,53.0,Aceh,0,0.0
Dec,3.1,17.0,Maluku Utara,2,3.0
Dec,4.0,69.0,Maluku,0,0.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,4.4,90.0,Maluku Utara,0,0.0
Dec,4.9,15.0,Banten,2,1.0
Dec,3.3,14.0,Nusa Tenggara Barat,2,4.0
Dec,4.9,10.0,Sulawesi Utara,1,2.0
Dec,3.1,131.0,Gorontalo,0,0.0
Dec,3.3,116.0,Daerah Istimewa Yogyakarta,0,0.0
Dec,2.2,10.0,Jawa Barat,2,4.0
Dec,1.3,10.0,Sulawesi Selatan,0,3.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,2.7,26.0,Nusa Tenggara Barat,0,3.0
Dec,2.4,20.0,Jawa Barat,0,3.0
Dec,2.2,10.0,Jawa Barat,2,4.0
Dec,3.0,10.0,Maluku,2,4.0
Dec,2.2,15.0,Jawa Barat,0,3.0
Dec,5.4,99.0,Sulawesi Utara,0,0.0
Dec,4.3,20.0,Jawa Barat,2,4.0
Dec,4.0,13.0,Sumatera Utara,2,4.0
Dec,2.9,10.0,Gorontalo,2,4.0
Dec,3.9,10.0,Papua,1,1.0
Dec,3.2,13.0,Sulawesi Tengah,2,4.0
Dec,2.6,10.0,Jawa Barat,2,4.0
Dec,2.6,10.0,Jawa Barat,2,4.0
Dec,3.2,129.0,Sumatera Selatan,0,0.0
Dec,3.5,29.0,Maluku Utara,0,3.0
Dec,3.6,14.0,Banten,2,4.0
Dec,3.6,94.0,Maluku Utara,0,0.0
Dec,4.9,115.0,Sulawesi Utara,0,0.0
Dec,2.8,10.0,Sumatera Barat,2,4.0
Dec,3.3,31.0,Papua,0,3.0
Dec,3.1,10.0,Nusa Tenggara Barat,2,4.0
Dec,2.6,109.0,Banten,0,0.0
Dec,3.8,16.0,Sulawesi Tengah,2,4.0
Dec,3.8,16.0,Sulawesi Tengah,2,4.0
Dec,2.7,10.0,Daerah Istimewa Yogyakarta,2,4.0
Dec,3.3,10.0,Nusa Tenggara Barat,2,1.0
Dec,2.4,10.0,Jawa Tengah,2,4.0
Dec,2.4,10.0,Sumatera Utara,2,4.0
Dec,2.5,10.0,Sulawesi Selatan,2,4.0
Dec,3.8,127.0,Maluku,0,0.0
Dec,2.2,10.0,Sulawesi Selatan,2,4.0
Dec,3.5,25.0,Sumatera Barat,0,3.0
Dec,3.1,11.0,Jawa Timur,2,4.0
Dec,3.6,10.0,Sulawesi Tengah,1,1.0
Dec,4.1,10.0,Sulawesi Tengah,1,1.0
Dec,4.1,10.0,Maluku,1,1.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,5.1,10.0,Nusa Tenggara Barat,1,2.0
Dec,5.2,10.0,Nusa Tenggara Barat,1,2.0
Dec,2.5,10.0,Jawa Barat,2,4.0
Dec,5.0,10.0,Sulawesi Utara,1,2.0
Dec,3.2,21.0,Maluku Utara,0,3.0
Dec,4.7,12.0,Sulawesi Utara,1,1.0
Dec,2.8,10.0,Jawa Barat,2,4.0
Dec,3.9,11.0,Sulawesi Utara,1,1.0
Dec,3.4,10.0,Jawa Timur,2,1.0
Dec,2.8,10.0,Sulawesi Tengah,2,4.0
Dec,4.2,10.0,Maluku,1,1.0
Dec,2.7,17.0,Jawa Tengah,0,3.0
Dec,2.9,10.0,Sulawesi Tengah,2,4.0
Dec,4.4,169.0,Sulawesi Utara,0,0.0
Dec,4.2,94.0,Sulawesi Utara,0,0.0
Dec,4.2,10.0,Sulawesi Utara,1,1.0
Dec,5.8,258.0,Riau,0,0.0
Dec,5.8,257.0,Riau,0,0.0
Dec,3.9,23.0,Nusa Tenggara Barat,2,3.0
Dec,3.5,27.0,Papua,0,3.0
Dec,2.7,10.0,Sulawesi Selatan,2,4.0
Dec,3.3,24.0,Nusa Tenggara Barat,0,3.0
Dec,3.4,169.0,Banten,0,0.0
Dec,4.4,10.0,Papua,1,2.0
Dec,2.8,10.0,Sulawesi Selatan,2,4.0
Dec,5.3,114.0,Maluku Utara,0,0.0
Dec,5.3,114.0,Maluku Utara,0,0.0
Dec,5.0,35.0,Maluku,0,3.0
Dec,3.1,95.0,Gorontalo,0,0.0
Dec,3.3,12.0,Papua,2,4.0
Dec,2.8,11.0,Aceh,2,4.0
Dec,2.7,29.0,Papua,0,3.0
Dec,5.5,72.0,Papua,0,0.0
Dec,4.5,85.0,Nusa Tenggara Barat,0,0.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,3.5,25.0,Maluku Utara,0,3.0
Dec,4.7,125.0,Sulawesi Utara,0,0.0
Dec,4.7,125.0,Sulawesi Utara,0,0.0
Dec,4.4,212.0,Gorontalo,0,0.0
Dec,3.4,10.0,Sulawesi Utara,2,1.0
Dec,5.4,96.0,Papua,0,0.0
Dec,5.3,105.0,Papua,0,0.0
Dec,3.3,12.0,Banten,2,4.0
Dec,3.6,13.0,Sumatera Utara,2,4.0
Dec,4.9,10.0,Sulawesi Utara,1,2.0
Dec,4.6,561.0,Sulawesi Tengah,0,0.0
Dec,3.4,10.0,Sulawesi Utara,2,1.0
Dec,4.7,29.0,Maluku Utara,0,3.0
Dec,4.0,20.0,Nusa Tenggara Barat,2,3.0
Dec,2.6,14.0,Nusa Tenggara Barat,2,3.0
Dec,2.7,11.0,Nusa Tenggara Barat,2,4.0
Dec,3.0,38.0,Nusa Tenggara Barat,0,0.0
Dec,3.4,18.0,Maluku,2,3.0
Dec,5.0,10.0,Sulawesi Utara,1,2.0
Dec,3.6,76.0,Nusa Tenggara Barat,0,0.0
Dec,3.5,138.0,Nusa Tenggara Barat,0,0.0
Dec,3.2,43.0,Papua,0,0.0
Dec,3.0,111.0,Nusa Tenggara Barat,0,0.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,2.2,10.0,Sulawesi Selatan,2,4.0
Dec,3.1,10.0,Maluku,2,4.0
Dec,4.7,33.0,Sulawesi Utara,0,3.0
Dec,3.1,26.0,Nusa Tenggara Barat,0,3.0
Dec,4.0,199.0,Sulawesi Utara,0,0.0
Dec,4.7,39.0,Sulawesi Utara,0,3.0
Dec,3.7,17.0,Maluku Utara,2,4.0
Dec,4.6,85.0,Sulawesi Utara,0,0.0
Dec,4.5,10.0,Sulawesi Utara,1,2.0
Dec,3.9,10.0,Sulawesi Utara,1,1.0
Dec,2.8,12.0,Maluku Utara,2,4.0
Dec,3.3,21.0,Banten,0,3.0
Dec,3.8,21.0,Lampung,2,3.0
Dec,3.9,204.0,Sulawesi Utara,0,0.0
Dec,3.1,23.0,Nusa Tenggara Barat,0,3.0
Dec,4.7,10.0,Sulawesi Utara,1,2.0
Dec,4.7,10.0,Sulawesi Utara,1,2.0
Dec,2.9,218.0,Sulawesi Utara,0,0.0
Dec,3.2,12.0,Gorontalo,2,4.0
Dec,3.2,15.0,Papua,2,4.0
Dec,5.1,10.0,Sulawesi Utara,1,2.0
Dec,3.4,36.0,Papua,0,3.0
Dec,4.5,12.0,Sumatera Barat,1,1.0
Dec,4.7,132.0,Sulawesi Utara,0,0.0
Dec,3.5,10.0,Sulawesi Utara,1,1.0
Dec,2.2,10.0,Sulawesi Tengah,2,4.0
Dec,3.2,52.0,Maluku Utara,0,0.0
Dec,5.3,87.0,Sulawesi Utara,0,0.0
Dec,3.4,10.0,Bali,2,1.0
Dec,3.1,13.0,Banten,2,4.0
Dec,3.2,45.0,Sulawesi Utara,0,0.0
Dec,3.1,10.0,Papua,2,4.0
Dec,5.0,50.0,Sulawesi Utara,0,3.0
Dec,3.1,10.0,Bali,2,4.0
Dec,3.3,310.0,Nusa Tenggara Barat,0,0.0
Dec,5.9,39.0,Sulawesi Utara,0,3.0
Dec,5.6,12.0,Sulawesi Utara,1,2.0
Dec,2.6,28.0,Jawa Barat,0,3.0
Dec,4.6,104.0,Sulawesi Utara,0,0.0
Dec,5.6,101.0,Sulawesi Utara,0,0.0
Dec,4.8,65.0,Sulawesi Utara,0,0.0
Dec,3.3,10.0,Maluku Utara,2,1.0
Dec,4.9,10.0,Maluku Utara,1,2.0
Dec,5.0,10.0,Maluku Utara,1,2.0
Dec,3.7,10.0,Nusa Tenggara Barat,1,1.0
Dec,2.4,10.0,Jawa Barat,2,4.0
Dec,3.7,13.0,Maluku Utara,2,4.0
Dec,4.7,10.0,Sulawesi Utara,1,2.0
Dec,3.5,105.0,Nusa Tenggara Barat,0,0.0
Dec,2.9,10.0,Kalimantan Timur,2,4.0
Dec,2.3,10.0,Sulawesi Tenggara,2,4.0
Dec,4.8,70.0,Sulawesi Utara,0,0.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,3.3,5.0,Jawa Barat,1,2.0
Dec,4.8,77.0,Sulawesi Utara,0,0.0
Dec,4.8,77.0,Sulawesi Utara,0,0.0
Dec,4.8,77.0,Sulawesi Utara,0,0.0
Dec,2.9,62.0,Sulawesi Tengah,0,0.0
Dec,4.4,10.0,Bengkulu,1,2.0
Dec,3.0,22.0,Maluku Utara,0,3.0
Dec,5.6,92.0,Sulawesi Utara,0,0.0
Dec,3.2,10.0,Sulawesi Utara,2,4.0
Dec,3.1,10.0,Bengkulu,2,4.0
Dec,3.0,5.0,Jawa Barat,1,2.0
Dec,3.7,124.0,Sumatera Selatan,0,0.0
Dec,2.9,10.0,Jawa Barat,2,4.0
Dec,4.2,10.0,Sulawesi Utara,1,1.0
Dec,3.3,23.0,Jawa Barat,0,3.0
Dec,5.2,10.0,Sulawesi Utara,1,2.0
Dec,6.0,15.0,Sulawesi Utara,1,1.0
Dec,4.9,42.0,Sulawesi Utara,0,3.0
Dec,2.8,10.0,Jawa Barat,2,4.0
Dec,3.2,25.0,Sumatera Barat,0,3.0
Dec,3.8,87.0,Papua,0,0.0
Dec,4.6,10.0,Sulawesi Utara,1,2.0
Dec,5.3,99.0,Sulawesi Utara,0,0.0
Dec,2.7,145.0,Sumatera Barat,0,0.0
Dec,5.3,132.0,Sulawesi Utara,0,0.0
Dec,4.9,113.0,Sulawesi Utara,0,0.0
Dec,4.9,119.0,Sulawesi Utara,0,0.0
Dec,5.1,71.0,Aceh,0,0.0
Dec,5.7,10.0,Sulawesi Utara,1,2.0
Dec,4.4,68.0,Sulawesi Utara,0,0.0
Dec,4.2,19.0,Maluku Utara,2,4.0
Dec,5.7,10.0,Sulawesi Utara,1,2.0
Dec,5.5,10.0,Sulawesi Utara,1,2.0
Dec,5.6,18.0,Maluku Utara,2,4.0
Dec,5.7,21.0,Maluku Utara,2,4.0
Dec,5.7,107.0,Sulawesi Utara,0,0.0
Dec,3.8,10.0,Jawa Barat,1,1.0
Dec,5.5,66.0,Sulawesi Utara,0,0.0
Dec,6.0,96.0,Kalimantan Utara,0,0.0
Dec,3.5,10.0,Maluku,1,1.0
Dec,4.6,57.0,Sulawesi Utara,0,0.0
Dec,4.7,65.0,Sulawesi Utara,0,0.0
Dec,4.8,47.0,Sulawesi Utara,0,3.0
Dec,3.4,164.0,Nusa Tenggara Barat,0,0.0
Dec,5.3,124.0,Sulawesi Utara,0,0.0
Dec,5.4,53.0,Sulawesi Utara,0,3.0
Dec,5.3,53.0,Sulawesi Utara,0,3.0
Dec,3.6,134.0,Maluku Utara,0,0.0
Dec,3.6,15.0,Sulawesi Utara,2,4.0
Dec,2.5,149.0,Gorontalo,0,0.0
Dec,3.9,10.0,Sumatera Utara,1,1.0
Dec,4.1,108.0,Gorontalo,0,0.0
Dec,2.8,10.0,Sulawesi Tenggara,2,4.0
Dec,4.5,10.0,Maluku,1,2.0
Dec,3.7,15.0,Sulawesi Utara,2,4.0
Dec,4.9,11.0,Sulawesi Utara,1,2.0
Dec,4.4,95.0,Sulawesi Utara,0,0.0
Dec,2.4,49.0,Sulawesi Tengah,0,0.0
Dec,4.8,58.0,Sulawesi Utara,0,0.0
Dec,2.9,10.0,Maluku,2,4.0
Dec,3.2,13.0,Sulawesi Utara,2,4.0
Dec,5.0,10.0,Sulawesi Utara,1,2.0
Dec,4.9,10.0,Sulawesi Utara,1,2.0
Dec,3.9,38.0,Sulawesi Utara,0,3.0
Dec,5.9,10.0,Sulawesi Utara,1,2.0
Dec,6.8,10.0,Sulawesi Utara,1,2.0
Dec,3.4,23.0,Nusa Tenggara Barat,0,3.0
Dec,3.8,10.0,Sulawesi Utara,1,1.0
Dec,2.7,10.0,Sulawesi Selatan,2,4.0
Dec,3.3,127.0,Nusa Tenggara Barat,0,0.0
Dec,5.0,10.0,Sulawesi Utara,1,2.0
Dec,5.2,10.0,Maluku,1,2.0
Dec,5.2,10.0,Maluku,1,2.0
Dec,5.5,10.0,Sulawesi Utara,1,2.0
Dec,4.7,63.0,Nusa Tenggara Barat,0,0.0
Dec,4.7,174.0,Nusa Tenggara Barat,0,0.0
Dec,4.2,41.0,Sulawesi Utara,0,3.0
Dec,4.7,10.0,Sulawesi Utara,1,2.0
Dec,4.7,10.0,Sulawesi Utara,1,2.0
Dec,3.7,18.0,Nusa Tenggara Barat,2,3.0
Dec,5.4,43.0,Sulawesi Utara,0,3.0
Dec,6.3,10.0,Sulawesi Utara,1,2.0
Dec,5.3,10.0,Sulawesi Utara,1,2.0
Dec,5.2,10.0,Sulawesi Utara,1,2.0
Dec,5.5,10.0,Sulawesi Utara,1,2.0
Dec,5.1,10.0,Sulawesi Utara,1,2.0
Dec,2.8,10.0,Jawa Barat,2,4.0
Dec,4.8,13.0,Maluku,1,1.0
Dec,6.4,69.0,Sulawesi Utara,0,3.0
Dec,6.5,10.0,Sulawesi Utara,1,2.0
Dec,6.0,93.0,Sulawesi Utara,0,0.0
Dec,6.1,115.0,Sulawesi Utara,0,0.0
Dec,6.5,95.0,Sulawesi Utara,0,0.0
Dec,5.6,162.0,Sulawesi Utara,0,0.0
Dec,2.9,10.0,Maluku,2,4.0
Dec,2.5,142.0,Gorontalo,0,0.0
Dec,5.5,10.0,Sulawesi Utara,1,2.0
Dec,5.9,94.0,Sulawesi Utara,0,0.0
Dec,4.9,35.0,Sulawesi Utara,0,3.0
Dec,5.7,49.0,Sulawesi Utara,0,3.0
Dec,5.7,49.0,Sulawesi Utara,0,3.0
Dec,6.1,122.0,Sulawesi Utara,0,0.0
Dec,6.2,106.0,Sulawesi Utara,0,0.0
Dec,5.7,10.0,Sulawesi Utara,1,2.0
Dec,3.1,13.0,Bali,2,4.0
Dec,5.2,82.0,Sulawesi Utara,0,0.0
Dec,5.4,10.0,Sulawesi Utara,1,2.0
Dec,5.6,49.0,Sulawesi Utara,0,3.0
Dec,5.7,10.0,Sulawesi Utara,1,2.0
Dec,5.7,101.0,Sulawesi Utara,0,0.0
Dec,5.7,101.0,Sulawesi Utara,0,0.0
Dec,3.6,10.0,Maluku,1,1.0
Dec,6.2,47.0,Sulawesi Utara,0,3.0
Dec,5.3,10.0,Maluku,1,2.0
Dec,5.0,10.0,Maluku,1,2.0
Dec,7.5,113.0,Sulawesi Utara,0,0.0
Dec,3.5,28.0,Nusa Tenggara Barat,0,3.0
Dec,3.8,119.0,Sulawesi Utara,0,0.0
Dec,5.0,108.0,Bengkulu,0,0.0
Dec,4.9,88.0,Bengkulu,0,0.0
Dec,2.5,10.0,Aceh,2,4.0
Dec,6.0,157.0,Maluku,0,0.0
Dec,6.1,162.0,Maluku,0,0.0
Dec,3.3,10.0,Papua,2,1.0
Dec,3.4,105.0,Sulawesi Utara,0,0.0
Dec,3.2,10.0,Maluku Utara,2,4.0
Dec,2.7,10.0,Sulawesi Tengah,2,4.0
Dec,2.8,71.0,Jawa Tengah,0,0.0
Dec,2.9,70.0,Nusa Tenggara Barat,0,0.0
Dec,3.4,12.0,Papua,2,4.0
Dec,2.6,10.0,Sulawesi Barat,2,4.0
Dec,3.5,148.0,Jawa Barat,0,0.0
Dec,4.3,128.0,Banten,0,0.0
Dec,5.3,10.0,Jawa Timur,1,2.0
Dec,5.2,10.0,Jawa Timur,1,2.0
Dec,3.3,63.0,Nusa Tenggara Barat,0,0.0
Dec,2.8,10.0,Aceh,2,4.0
Dec,4.4,170.0,Maluku,0,0.0
Dec,2.9,12.0,Sulawesi Tenggara,2,4.0
Dec,2.7,73.0,Gorontalo,0,0.0
Dec,3.9,23.0,Sumatera Utara,2,3.0
Dec,3.1,10.0,Papua,2,4.0
Dec,2.7,10.0,Maluku,2,4.0
Dec,3.4,10.0,Sulawesi Selatan,2,1.0
Dec,2.7,10.0,Lampung,2,4.0
Dec,3.1,121.0,Nusa Tenggara Barat,0,0.0
Dec,4.9,10.0,Maluku,1,2.0
Dec,3.6,19.0,Maluku,2,3.0
Dec,2.9,10.0,Gorontalo,2,4.0
Dec,2.8,10.0,Sulawesi Tengah,2,4.0
Dec,4.6,10.0,Maluku,1,2.0
Dec,2.8,10.0,Aceh,2,4.0
Dec,3.2,10.0,Aceh,2,4.0
Dec,3.0,10.0,Nusa Tenggara Barat,2,4.0
Dec,3.3,15.0,Sulawesi Utara,2,4.0
Dec,2.7,28.0,Papua,0,3.0
Dec,3.8,10.0,Aceh,1,1.0
Dec,3.1,16.0,Nusa Tenggara Barat,2,3.0
Dec,3.2,10.0,Aceh,2,4.0
Dec,2.9,10.0,Sulawesi Utara,2,4.0
Dec,4.4,386.0,Maluku,0,0.0
Dec,3.1,24.0,Maluku Utara,0,3.0
Dec,2.4,17.0,Jawa Barat,0,3.0
Jan,3.6,10.0,Papua,1,1.0
Jan,2.6,164.0,Sumatera Utara,0,0.0
Jan,4.5,182.0,Maluku,0,0.0
Jan,3.2,10.0,Jawa Barat,2,4.0
Jan,5.0,11.0,Maluku Utara,1,2.0
Jan,3.2,19.0,Maluku,2,3.0
Jan,3.1,37.0,Nusa Tenggara Barat,0,0.0
Jan,3.5,75.0,Nusa Tenggara Barat,0,0.0
Jan,4.0,10.0,Aceh,1,1.0
Jan,3.7,11.0,Papua,2,1.0
Jan,3.2,10.0,Sulawesi Tengah,2,4.0
Jan,2.7,10.0,Sulawesi Tengah,2,4.0
Jan,3.1,14.0,Gorontalo,2,4.0
Jan,3.3,10.0,Bengkulu,2,1.0
Jan,4.1,15.0,Sumatera Utara,2,4.0
Jan,3.1,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.3,10.0,Nusa Tenggara Barat,2,1.0
Jan,3.0,10.0,Sumatera Utara,2,4.0
Jan,4.7,191.0,Maluku,0,0.0
Jan,3.2,10.0,Maluku,2,4.0
Jan,3.3,10.0,Sulawesi Tengah,2,1.0
Jan,2.1,16.0,Maluku,0,3.0
Jan,2.3,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.6,134.0,Papua,0,0.0
Jan,5.1,106.0,Sulawesi Utara,0,0.0
Jan,3.3,200.0,Maluku Utara,0,0.0
Jan,4.7,190.0,Sulawesi Utara,0,0.0
Jan,3.4,10.0,Jawa Barat,2,1.0
Jan,4.1,28.0,Nusa Tenggara Barat,0,3.0
Jan,2.9,129.0,Gorontalo,0,0.0
Jan,3.6,10.0,Nusa Tenggara Barat,1,1.0
Jan,3.0,15.0,Nusa Tenggara Barat,2,3.0
Jan,3.9,10.0,Lampung,1,1.0
Jan,3.1,10.0,Sulawesi Selatan,2,4.0
Jan,3.0,28.0,Bengkulu,0,3.0
Jan,5.2,121.0,Papua,0,0.0
Jan,3.4,14.0,Lampung,2,4.0
Jan,3.6,10.0,Papua,1,1.0
Jan,3.4,30.0,Maluku Utara,0,3.0
Jan,3.5,10.0,Papua,1,1.0
Jan,3.8,10.0,Jambi,1,1.0
Jan,3.0,55.0,Jawa Barat,0,0.0
Jan,3.4,11.0,Nusa Tenggara Barat,2,4.0
Jan,4.3,10.0,Sulawesi Utara,1,2.0
Jan,2.5,59.0,Sumatera Utara,0,0.0
Jan,3.8,10.0,Maluku,1,1.0
Jan,2.4,10.0,Sumatera Barat,2,4.0
Jan,3.0,55.0,Gorontalo,0,0.0
Jan,2.8,10.0,Sulawesi Selatan,2,4.0
Jan,2.2,16.0,Jawa Barat,0,3.0
Jan,4.0,187.0,Maluku Utara,0,0.0
Jan,3.0,125.0,Gorontalo,0,0.0
Jan,3.1,10.0,Banten,2,4.0
Jan,2.3,424.0,Gorontalo,0,0.0
Jan,4.5,10.0,Maluku Utara,1,2.0
Jan,4.7,159.0,Sulawesi Utara,0,0.0
Jan,4.2,10.0,Sumatera Barat,1,1.0
Jan,4.9,122.0,Nusa Tenggara Barat,0,0.0
Jan,5.7,10.0,Papua,1,2.0
Jan,3.2,10.0,Papua,2,4.0
Jan,3.1,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.9,10.0,Nusa Tenggara Barat,1,1.0
Jan,3.5,10.0,Nusa Tenggara Barat,1,1.0
Jan,4.6,10.0,Papua,1,2.0
Jan,2.8,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.4,11.0,Nusa Tenggara Barat,2,4.0
Jan,3.7,24.0,Banten,0,3.0
Jan,3.1,92.0,Bali,0,0.0
Jan,4.8,100.0,Bali,0,0.0
Jan,3.7,10.0,Nusa Tenggara Barat,1,1.0
Jan,2.7,14.0,Nusa Tenggara Barat,2,3.0
Jan,3.3,10.0,Nusa Tenggara Barat,2,1.0
Jan,3.1,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.1,15.0,Nusa Tenggara Barat,2,3.0
Jan,3.6,14.0,Nusa Tenggara Barat,2,4.0
Jan,3.3,10.0,Nusa Tenggara Barat,2,1.0
Jan,3.9,10.0,Nusa Tenggara Barat,1,1.0
Jan,5.9,11.0,Nusa Tenggara Barat,1,2.0
Jan,5.6,11.0,Nusa Tenggara Barat,1,2.0
Jan,4.0,50.0,Maluku,0,0.0
Jan,4.3,484.0,Sulawesi Utara,0,0.0
Jan,4.1,10.0,Nusa Tenggara Barat,1,1.0
Jan,5.0,71.0,Papua,0,0.0
Jan,5.1,61.0,Papua,0,0.0
Jan,5.5,52.0,Papua,0,3.0
Jan,5.2,61.0,Papua,0,0.0
Jan,5.1,61.0,Papua,0,0.0
Jan,4.7,10.0,Jawa Barat,1,2.0
Jan,4.0,40.0,Nusa Tenggara Barat,0,3.0
Jan,3.5,16.0,Sulawesi Utara,2,4.0
Jan,2.9,58.0,Nusa Tenggara Barat,0,0.0
Jan,3.8,14.0,Aceh,2,4.0
Jan,3.3,54.0,Riau,0,0.0
Jan,4.4,126.0,Sulawesi Utara,0,0.0
Jan,3.5,11.0,Bengkulu,2,4.0
Jan,5.9,160.0,Maluku,0,0.0
Jan,6.0,166.0,Maluku,0,0.0
Jan,3.8,169.0,Nusa Tenggara Barat,0,0.0
Jan,3.2,25.0,Sulawesi Utara,0,3.0
Jan,3.8,10.0,Sulawesi Tengah,1,1.0
Jan,3.2,20.0,Nusa Tenggara Barat,0,3.0
Jan,3.9,10.0,Maluku Utara,1,1.0
Jan,3.7,199.0,Sumatera Selatan,0,0.0
Jan,3.1,12.0,Nusa Tenggara Barat,2,4.0
Jan,3.3,10.0,Sulawesi Selatan,2,1.0
Jan,3.2,85.0,Nusa Tenggara Barat,0,0.0
Jan,3.9,11.0,Bengkulu,1,1.0
Jan,4.6,153.0,Sulawesi Utara,0,0.0
Jan,3.5,10.0,Banten,1,1.0
